,id,trial,action,reward,probs_blue,probs_orange
87,123,88,0,0,0.25,0.25
88,123,89,0,0,0.25,0.25
89,123,90,0,0,0.25,0.25
90,123,91,1,0,0.25,0.25
91,123,92,1,0,0.25,0.25
92,123,93,0,0,0.25,0.25
93,123,94,0,1,0.25,0.25
94,123,95,1,1,0.25,0.25
95,123,96,1,0,0.25,0.25
96,123,97,1,0,0.25,0.25
97,123,98,1,0,0.25,0.25
98,123,99,1,0,0.25,0.25
99,123,100,1,0,0.25,0.25
0,124,1,0,0,0.25,0.25
1,124,2,1,0,0.25,0.25
2,124,3,1,0,0.25,0.25
3,124,4,1,0,0.25,0.25
4,124,5,1,0,0.25,0.25
5,124,6,1,0,0.25,0.25
6,124,7,1,0,0.25,0.25
7,124,8,1,0,0.25,0.25
8,124,9,1,0,0.25,0.25
9,124,10,1,1,0.25,0.25
10,124,11,1,1,0.25,0.25
11,124,12,1,0,0.25,0.25
12,124,13,1,0,0.25,0.25
13,124,14,1,0,0.25,0.25
14,124,15,1,0,0.25,0.25
15,124,16,1,1,0.25,0.25
16,124,17,1,0,0.25,0.25
17,124,18,1,0,0.25,0.25
18,124,19,1,0,0.25,0.25
19,124,20,0,0,0.25,0.25
20,124,21,0,0,0.25,0.25
21,124,22,1,0,0.25,0.25
22,124,23,1,0,0.25,0.25
23,124,24,1,0,0.25,0.25
24,124,25,1,0,0.25,0.25
25,124,26,0,0,0.25,0.25
26,124,27,1,0,0.25,0.25
27,124,28,1,1,0.25,0.25
28,124,29,1,1,0.25,0.25
29,124,30,1,0,0.25,0.25
30,124,31,1,0,0.25,0.25
31,124,32,1,0,0.25,0.25
32,124,33,1,1,0.25,0.25
33,124,34,1,0,0.25,0.25
34,124,35,1,1,0.25,0.25
35,124,36,1,0,0.25,0.25
36,124,37,1,1,0.25,0.25
37,124,38,0,0,0.25,0.25
38,124,39,0,0,0.25,0.25
39,124,40,1,0,0.25,0.25
40,124,41,1,0,0.25,0.25
41,124,42,1,1,0.25,0.25
42,124,43,0,1,0.25,0.25
43,124,44,1,1,0.25,0.25
44,124,45,0,1,0.25,0.25
45,124,46,1,1,0.25,0.25
46,124,47,0,0,0.25,0.25
47,124,48,1,0,0.25,0.25
48,124,49,1,0,0.25,0.25
49,124,50,1,0,0.25,0.25
50,124,51,1,1,0.25,0.25
51,124,52,0,0,0.25,0.25
52,124,53,0,1,0.25,0.25
53,124,54,0,0,0.25,0.25
54,124,55,0,0,0.25,0.25
55,124,56,0,0,0.25,0.25
56,124,57,1,0,0.25,0.25
57,124,58,1,0,0.25,0.25
58,124,59,1,0,0.25,0.25
59,124,60,1,0,0.25,0.25
60,124,61,0,0,0.25,0.25
61,124,62,1,0,0.25,0.25
62,124,63,0,0,0.25,0.25
63,124,64,1,0,0.25,0.25
64,124,65,1,0,0.25,0.25
65,124,66,1,0,0.25,0.25
66,124,67,1,0,0.25,0.25
67,124,68,1,0,0.25,0.25
68,124,69,1,1,0.25,0.25
69,124,70,1,0,0.25,0.25
70,124,71,1,0,0.25,0.25
71,124,72,1,0,0.25,0.25
72,124,73,1,0,0.25,0.25
73,124,74,1,0,0.25,0.25
74,124,75,1,0,0.25,0.25
75,124,76,1,1,0.25,0.25
76,124,77,1,0,0.25,0.25
77,124,78,1,1,0.25,0.25
78,124,79,0,1,0.25,0.25
79,124,80,1,0,0.25,0.25
80,124,81,1,0,0.25,0.25
81,124,82,1,0,0.25,0.25
82,124,83,1,0,0.25,0.25
83,124,84,1,0,0.25,0.25
84,124,85,1,0,0.25,0.25
85,124,86,0,0,0.25,0.25
86,124,87,1,0,0.25,0.25
87,124,88,0,0,0.25,0.25
88,124,89,0,0,0.25,0.25
89,124,90,1,0,0.25,0.25
90,124,91,1,0,0.25,0.25
91,124,92,1,0,0.25,0.25
92,124,93,1,1,0.25,0.25
93,124,94,1,0,0.25,0.25
94,124,95,1,0,0.25,0.25
95,124,96,1,0,0.25,0.25
96,124,97,1,1,0.25,0.25
97,124,98,1,0,0.25,0.25
98,124,99,1,0,0.25,0.25
99,124,100,1,0,0.25,0.25
0,125,1,0,0,0.25,0.25
1,125,2,1,0,0.25,0.25
2,125,3,1,0,0.25,0.25
3,125,4,1,0,0.25,0.25
4,125,5,1,0,0.25,0.25
5,125,6,1,0,0.25,0.25
6,125,7,1,0,0.25,0.25
7,125,8,1,1,0.25,0.25
8,125,9,1,0,0.25,0.25
9,125,10,1,0,0.25,0.25
10,125,11,1,0,0.25,0.25
11,125,12,1,0,0.25,0.25
12,125,13,1,0,0.25,0.25
13,125,14,1,1,0.25,0.25
14,125,15,1,0,0.25,0.25
15,125,16,1,0,0.25,0.25
16,125,17,1,0,0.25,0.25
17,125,18,0,0,0.25,0.25
18,125,19,1,0,0.25,0.25
19,125,20,1,0,0.25,0.25
20,125,21,1,0,0.25,0.25
21,125,22,1,0,0.25,0.25
22,125,23,1,0,0.25,0.25
23,125,24,0,1,0.25,0.25
24,125,25,1,1,0.25,0.25
25,125,26,1,1,0.25,0.25
26,125,27,1,1,0.25,0.25
27,125,28,1,1,0.25,0.25
28,125,29,1,0,0.25,0.25
29,125,30,1,0,0.25,0.25
30,125,31,1,0,0.25,0.25
31,125,32,1,0,0.25,0.25
32,125,33,1,1,0.25,0.25
33,125,34,0,0,0.25,0.25
34,125,35,0,0,0.25,0.25
35,125,36,0,0,0.25,0.25
36,125,37,0,0,0.25,0.25
37,125,38,0,0,0.25,0.25
38,125,39,1,0,0.25,0.25
39,125,40,1,1,0.25,0.25
40,125,41,1,0,0.25,0.25
41,125,42,1,0,0.25,0.25
42,125,43,0,0,0.25,0.25
43,125,44,1,1,0.25,0.25
44,125,45,1,0,0.25,0.25
45,125,46,1,1,0.25,0.25
46,125,47,1,0,0.25,0.25
47,125,48,1,1,0.25,0.25
48,125,49,1,0,0.25,0.25
49,125,50,0,1,0.25,0.25
50,125,51,1,0,0.25,0.25
51,125,52,1,1,0.25,0.25
52,125,53,1,0,0.25,0.25
53,125,54,0,0,0.25,0.25
54,125,55,1,1,0.25,0.25
55,125,56,0,0,0.25,0.25
56,125,57,1,1,0.25,0.25
57,125,58,0,0,0.25,0.25
58,125,59,1,1,0.25,0.25
59,125,60,0,0,0.25,0.25
60,125,61,1,0,0.25,0.25
61,125,62,0,1,0.25,0.25
62,125,63,1,1,0.25,0.25
63,125,64,1,1,0.25,0.25
64,125,65,0,0,0.25,0.25
65,125,66,1,0,0.25,0.25
66,125,67,0,0,0.25,0.25
67,125,68,1,0,0.25,0.25
68,125,69,0,0,0.25,0.25
69,125,70,1,0,0.25,0.25
70,125,71,1,1,0.25,0.25
71,125,72,0,1,0.25,0.25
72,125,73,0,0,0.25,0.25
73,125,74,0,0,0.25,0.25
74,125,75,1,0,0.25,0.25
75,125,76,1,0,0.25,0.25
76,125,77,1,0,0.25,0.25
77,125,78,1,0,0.25,0.25
78,125,79,1,1,0.25,0.25
79,125,80,1,0,0.25,0.25
80,125,81,0,1,0.25,0.25
81,125,82,0,0,0.25,0.25
82,125,83,1,0,0.25,0.25
83,125,84,1,1,0.25,0.25
84,125,85,1,1,0.25,0.25
85,125,86,1,0,0.25,0.25
86,125,87,1,1,0.25,0.25
87,125,88,1,0,0.25,0.25
88,125,89,0,0,0.25,0.25
89,125,90,1,0,0.25,0.25
90,125,91,0,0,0.25,0.25
91,125,92,1,0,0.25,0.25
92,125,93,1,0,0.25,0.25
93,125,94,0,1,0.25,0.25
94,125,95,0,0,0.25,0.25
95,125,96,1,0,0.25,0.25
96,125,97,0,0,0.25,0.25
97,125,98,1,1,0.25,0.25
98,125,99,1,1,0.25,0.25
99,125,100,1,0,0.25,0.25
0,126,1,0,0,0.25,0.25
1,126,2,1,0,0.25,0.25
2,126,3,1,0,0.25,0.25
3,126,4,1,1,0.25,0.25
4,126,5,1,0,0.25,0.25
5,126,6,1,0,0.25,0.25
6,126,7,1,0,0.25,0.25
7,126,8,1,0,0.25,0.25
8,126,9,1,0,0.25,0.25
9,126,10,1,0,0.25,0.25
10,126,11,1,0,0.25,0.25
11,126,12,1,0,0.25,0.25
12,126,13,1,1,0.25,0.25
13,126,14,0,0,0.25,0.25
14,126,15,1,0,0.25,0.25
15,126,16,1,0,0.25,0.25
16,126,17,1,0,0.25,0.25
17,126,18,1,0,0.25,0.25
18,126,19,1,0,0.25,0.25
19,126,20,1,1,0.25,0.25
20,126,21,1,0,0.25,0.25
21,126,22,1,1,0.25,0.25
22,126,23,0,0,0.25,0.25
23,126,24,1,0,0.25,0.25
24,126,25,1,0,0.25,0.25
25,126,26,1,0,0.25,0.25
26,126,27,1,1,0.25,0.25
27,126,28,1,0,0.25,0.25
28,126,29,1,0,0.25,0.25
29,126,30,0,1,0.25,0.25
30,126,31,1,0,0.25,0.25
31,126,32,0,0,0.25,0.25
32,126,33,1,1,0.25,0.25
33,126,34,1,0,0.25,0.25
34,126,35,1,0,0.25,0.25
35,126,36,1,1,0.25,0.25
36,126,37,0,0,0.25,0.25
37,126,38,1,0,0.25,0.25
38,126,39,1,0,0.25,0.25
39,126,40,0,0,0.25,0.25
40,126,41,1,0,0.25,0.25
41,126,42,1,0,0.25,0.25
42,126,43,0,1,0.25,0.25
43,126,44,1,0,0.25,0.25
44,126,45,1,0,0.25,0.25
45,126,46,0,0,0.25,0.25
46,126,47,1,0,0.25,0.25
47,126,48,1,0,0.25,0.25
48,126,49,1,1,0.25,0.25
49,126,50,1,0,0.25,0.25
50,126,51,1,0,0.25,0.25
51,126,52,1,0,0.25,0.25
52,126,53,0,0,0.25,0.25
53,126,54,1,1,0.25,0.25
54,126,55,1,1,0.25,0.25
55,126,56,1,0,0.25,0.25
56,126,57,1,0,0.25,0.25
57,126,58,1,0,0.25,0.25
58,126,59,0,0,0.25,0.25
59,126,60,1,0,0.25,0.25
60,126,61,1,0,0.25,0.25
61,126,62,1,1,0.25,0.25
62,126,63,1,0,0.25,0.25
63,126,64,0,0,0.25,0.25
64,126,65,0,1,0.25,0.25
65,126,66,1,0,0.25,0.25
66,126,67,1,0,0.25,0.25
67,126,68,1,0,0.25,0.25
68,126,69,1,0,0.25,0.25
69,126,70,1,1,0.25,0.25
70,126,71,1,0,0.25,0.25
71,126,72,0,0,0.25,0.25
72,126,73,1,1,0.25,0.25
73,126,74,1,0,0.25,0.25
74,126,75,0,1,0.25,0.25
75,126,76,1,0,0.25,0.25
76,126,77,1,0,0.25,0.25
77,126,78,1,0,0.25,0.25
78,126,79,1,0,0.25,0.25
79,126,80,0,0,0.25,0.25
80,126,81,1,0,0.25,0.25
81,126,82,1,0,0.25,0.25
82,126,83,0,1,0.25,0.25
83,126,84,1,0,0.25,0.25
84,126,85,0,0,0.25,0.25
85,126,86,1,0,0.25,0.25
86,126,87,1,1,0.25,0.25
87,126,88,1,0,0.25,0.25
88,126,89,1,0,0.25,0.25
89,126,90,1,0,0.25,0.25
90,126,91,1,0,0.25,0.25
91,126,92,1,0,0.25,0.25
92,126,93,0,0,0.25,0.25
93,126,94,1,0,0.25,0.25
94,126,95,1,0,0.25,0.25
95,126,96,1,0,0.25,0.25
96,126,97,0,0,0.25,0.25
97,126,98,1,0,0.25,0.25
98,126,99,1,0,0.25,0.25
99,126,100,1,0,0.25,0.25
0,127,1,0,1,0.25,0.25
1,127,2,0,0,0.25,0.25
2,127,3,0,1,0.25,0.25
3,127,4,1,0,0.25,0.25
4,127,5,0,0,0.25,0.25
5,127,6,0,0,0.25,0.25
6,127,7,0,0,0.25,0.25
7,127,8,0,1,0.25,0.25
8,127,9,0,0,0.25,0.25
9,127,10,0,0,0.25,0.25
10,127,11,0,0,0.25,0.25
11,127,12,1,1,0.25,0.25
12,127,13,0,0,0.25,0.25
13,127,14,1,0,0.25,0.25
14,127,15,1,0,0.25,0.25
15,127,16,1,0,0.25,0.25
16,127,17,1,0,0.25,0.25
17,127,18,0,0,0.25,0.25
18,127,19,1,0,0.25,0.25
19,127,20,1,1,0.25,0.25
20,127,21,1,0,0.25,0.25
21,127,22,0,1,0.25,0.25
22,127,23,1,0,0.25,0.25
23,127,24,1,0,0.25,0.25
24,127,25,1,0,0.25,0.25
25,127,26,1,1,0.25,0.25
26,127,27,1,0,0.25,0.25
27,127,28,1,0,0.25,0.25
28,127,29,1,1,0.25,0.25
29,127,30,0,0,0.25,0.25
30,127,31,1,0,0.25,0.25
31,127,32,0,0,0.25,0.25
32,127,33,1,0,0.25,0.25
33,127,34,1,0,0.25,0.25
34,127,35,1,0,0.25,0.25
35,127,36,0,0,0.25,0.25
36,127,37,1,0,0.25,0.25
37,127,38,1,0,0.25,0.25
38,127,39,0,0,0.25,0.25
39,127,40,1,0,0.25,0.25
40,127,41,0,0,0.25,0.25
41,127,42,1,1,0.25,0.25
42,127,43,1,0,0.25,0.25
43,127,44,1,0,0.25,0.25
44,127,45,1,1,0.25,0.25
45,127,46,1,0,0.25,0.25
46,127,47,1,1,0.25,0.25
47,127,48,1,0,0.25,0.25
48,127,49,1,1,0.25,0.25
49,127,50,1,0,0.25,0.25
50,127,51,1,1,0.25,0.25
51,127,52,0,0,0.25,0.25
52,127,53,1,0,0.25,0.25
53,127,54,1,1,0.25,0.25
54,127,55,0,0,0.25,0.25
55,127,56,1,1,0.25,0.25
56,127,57,0,0,0.25,0.25
57,127,58,1,0,0.25,0.25
58,127,59,0,0,0.25,0.25
59,127,60,1,0,0.25,0.25
60,127,61,0,0,0.25,0.25
61,127,62,1,0,0.25,0.25
62,127,63,1,0,0.25,0.25
63,127,64,0,0,0.25,0.25
64,127,65,1,1,0.25,0.25
65,127,66,0,0,0.25,0.25
66,127,67,1,1,0.25,0.25
67,127,68,1,0,0.25,0.25
68,127,69,1,0,0.25,0.25
69,127,70,1,0,0.25,0.25
70,127,71,1,0,0.25,0.25
71,127,72,1,0,0.25,0.25
72,127,73,1,0,0.25,0.25
73,127,74,1,0,0.25,0.25
74,127,75,0,0,0.25,0.25
75,127,76,1,0,0.25,0.25
76,127,77,0,0,0.25,0.25
77,127,78,1,0,0.25,0.25
78,127,79,1,0,0.25,0.25
79,127,80,1,0,0.25,0.25
80,127,81,1,1,0.25,0.25
81,127,82,1,1,0.25,0.25
82,127,83,1,0,0.25,0.25
83,127,84,1,0,0.25,0.25
84,127,85,1,1,0.25,0.25
85,127,86,1,1,0.25,0.25
86,127,87,1,0,0.25,0.25
87,127,88,1,0,0.25,0.25
88,127,89,1,0,0.25,0.25
89,127,90,1,0,0.25,0.25
90,127,91,0,0,0.25,0.25
91,127,92,0,1,0.25,0.25
92,127,93,1,0,0.25,0.25
93,127,94,1,0,0.25,0.25
94,127,95,0,0,0.25,0.25
95,127,96,0,0,0.25,0.25
96,127,97,1,0,0.25,0.25
97,127,98,1,0,0.25,0.25
98,127,99,1,0,0.25,0.25
99,127,100,1,1,0.25,0.25
0,128,1,0,0,0.25,0.25
1,128,2,1,0,0.25,0.25
2,128,3,1,0,0.25,0.25
3,128,4,1,0,0.25,0.25
4,128,5,1,1,0.25,0.25
5,128,6,1,0,0.25,0.25
6,128,7,1,0,0.25,0.25
7,128,8,1,0,0.25,0.25
8,128,9,1,1,0.25,0.25
9,128,10,1,0,0.25,0.25
10,128,11,1,0,0.25,0.25
11,128,12,1,0,0.25,0.25
12,128,13,1,0,0.25,0.25
13,128,14,1,0,0.25,0.25
14,128,15,0,0,0.25,0.25
15,128,16,1,0,0.25,0.25
16,128,17,1,0,0.25,0.25
17,128,18,1,0,0.25,0.25
18,128,19,0,0,0.25,0.25
19,128,20,1,0,0.25,0.25
20,128,21,1,1,0.25,0.25
21,128,22,1,0,0.25,0.25
22,128,23,1,0,0.25,0.25
23,128,24,1,0,0.25,0.25
24,128,25,1,0,0.25,0.25
25,128,26,1,0,0.25,0.25
26,128,27,1,1,0.25,0.25
27,128,28,1,0,0.25,0.25
28,128,29,1,0,0.25,0.25
29,128,30,1,0,0.25,0.25
30,128,31,0,0,0.25,0.25
31,128,32,1,0,0.25,0.25
32,128,33,1,0,0.25,0.25
33,128,34,1,0,0.25,0.25
34,128,35,1,0,0.25,0.25
35,128,36,1,1,0.25,0.25
36,128,37,0,0,0.25,0.25
37,128,38,1,0,0.25,0.25
38,128,39,1,0,0.25,0.25
39,128,40,1,1,0.25,0.25
40,128,41,1,0,0.25,0.25
41,128,42,1,1,0.25,0.25
42,128,43,1,0,0.25,0.25
43,128,44,1,0,0.25,0.25
44,128,45,1,0,0.25,0.25
45,128,46,0,1,0.25,0.25
46,128,47,1,0,0.25,0.25
47,128,48,1,0,0.25,0.25
48,128,49,1,0,0.25,0.25
49,128,50,1,0,0.25,0.25
50,128,51,1,0,0.25,0.25
51,128,52,0,1,0.25,0.25
52,128,53,1,0,0.25,0.25
53,128,54,1,0,0.25,0.25
54,128,55,1,0,0.25,0.25
55,128,56,0,1,0.25,0.25
56,128,57,1,0,0.25,0.25
57,128,58,1,0,0.25,0.25
58,128,59,1,0,0.25,0.25
59,128,60,1,1,0.25,0.25
60,128,61,1,1,0.25,0.25
61,128,62,0,0,0.25,0.25
62,128,63,1,0,0.25,0.25
63,128,64,1,1,0.25,0.25
64,128,65,1,0,0.25,0.25
65,128,66,0,0,0.25,0.25
66,128,67,1,0,0.25,0.25
67,128,68,1,0,0.25,0.25
68,128,69,1,0,0.25,0.25
69,128,70,0,0,0.25,0.25
70,128,71,0,1,0.25,0.25
71,128,72,1,1,0.25,0.25
72,128,73,1,0,0.25,0.25
73,128,74,0,0,0.25,0.25
74,128,75,1,0,0.25,0.25
75,128,76,1,0,0.25,0.25
76,128,77,1,0,0.25,0.25
77,128,78,1,0,0.25,0.25
78,128,79,1,0,0.25,0.25
79,128,80,1,0,0.25,0.25
80,128,81,0,1,0.25,0.25
81,128,82,0,0,0.25,0.25
82,128,83,1,0,0.25,0.25
83,128,84,1,0,0.25,0.25
84,128,85,1,0,0.25,0.25
85,128,86,1,0,0.25,0.25
86,128,87,1,0,0.25,0.25
87,128,88,1,0,0.25,0.25
88,128,89,1,0,0.25,0.25
89,128,90,1,1,0.25,0.25
90,128,91,0,1,0.25,0.25
91,128,92,1,1,0.25,0.25
92,128,93,1,0,0.25,0.25
93,128,94,1,0,0.25,0.25
94,128,95,1,1,0.25,0.25
95,128,96,1,1,0.25,0.25
96,128,97,1,0,0.25,0.25
97,128,98,1,0,0.25,0.25
98,128,99,1,0,0.25,0.25
99,128,100,0,0,0.25,0.25
0,129,1,0,0,0.25,0.25
1,129,2,1,1,0.25,0.25
2,129,3,1,1,0.25,0.25
3,129,4,1,1,0.25,0.25
4,129,5,1,0,0.25,0.25
5,129,6,1,0,0.25,0.25
6,129,7,1,0,0.25,0.25
7,129,8,1,1,0.25,0.25
8,129,9,1,0,0.25,0.25
9,129,10,1,0,0.25,0.25
10,129,11,1,0,0.25,0.25
11,129,12,0,1,0.25,0.25
12,129,13,0,0,0.25,0.25
13,129,14,0,0,0.25,0.25
14,129,15,1,0,0.25,0.25
15,129,16,1,0,0.25,0.25
16,129,17,1,0,0.25,0.25
17,129,18,0,0,0.25,0.25
18,129,19,1,0,0.25,0.25
19,129,20,1,1,0.25,0.25
20,129,21,1,0,0.25,0.25
21,129,22,0,0,0.25,0.25
22,129,23,1,1,0.25,0.25
23,129,24,1,0,0.25,0.25
24,129,25,1,0,0.25,0.25
25,129,26,1,1,0.25,0.25
26,129,27,1,0,0.25,0.25
27,129,28,1,0,0.25,0.25
28,129,29,1,0,0.25,0.25
29,129,30,0,0,0.25,0.25
30,129,31,1,0,0.25,0.25
31,129,32,1,1,0.25,0.25
32,129,33,0,0,0.25,0.25
33,129,34,1,0,0.25,0.25
34,129,35,1,0,0.25,0.25
35,129,36,0,0,0.25,0.25
36,129,37,1,1,0.25,0.25
37,129,38,1,0,0.25,0.25
38,129,39,1,0,0.25,0.25
39,129,40,1,1,0.25,0.25
40,129,41,1,1,0.25,0.25
41,129,42,0,0,0.25,0.25
42,129,43,1,0,0.25,0.25
43,129,44,1,1,0.25,0.25
44,129,45,1,1,0.25,0.25
45,129,46,1,0,0.25,0.25
46,129,47,0,0,0.25,0.25
47,129,48,1,0,0.25,0.25
48,129,49,1,0,0.25,0.25
49,129,50,0,0,0.25,0.25
50,129,51,0,0,0.25,0.25
51,129,52,1,0,0.25,0.25
52,129,53,1,0,0.25,0.25
53,129,54,0,0,0.25,0.25
54,129,55,0,0,0.25,0.25
55,129,56,0,1,0.25,0.25
56,129,57,1,0,0.25,0.25
57,129,58,1,0,0.25,0.25
58,129,59,1,0,0.25,0.25
59,129,60,1,0,0.25,0.25
60,129,61,1,0,0.25,0.25
61,129,62,1,0,0.25,0.25
62,129,63,1,0,0.25,0.25
63,129,64,1,0,0.25,0.25
64,129,65,1,1,0.25,0.25
65,129,66,0,0,0.25,0.25
66,129,67,1,0,0.25,0.25
67,129,68,1,0,0.25,0.25
68,129,69,1,0,0.25,0.25
69,129,70,1,0,0.25,0.25
70,129,71,1,0,0.25,0.25
71,129,72,1,1,0.25,0.25
72,129,73,1,0,0.25,0.25
73,129,74,1,1,0.25,0.25
74,129,75,0,0,0.25,0.25
75,129,76,1,0,0.25,0.25
76,129,77,1,0,0.25,0.25
77,129,78,1,1,0.25,0.25
78,129,79,1,1,0.25,0.25
79,129,80,1,0,0.25,0.25
80,129,81,1,0,0.25,0.25
81,129,82,1,0,0.25,0.25
82,129,83,1,1,0.25,0.25
83,129,84,0,1,0.25,0.25
84,129,85,1,0,0.25,0.25
85,129,86,1,1,0.25,0.25
86,129,87,1,0,0.25,0.25
87,129,88,0,1,0.25,0.25
88,129,89,0,0,0.25,0.25
89,129,90,1,0,0.25,0.25
90,129,91,1,1,0.25,0.25
91,129,92,1,1,0.25,0.25
92,129,93,0,1,0.25,0.25
93,129,94,0,0,0.25,0.25
94,129,95,1,1,0.25,0.25
95,129,96,0,0,0.25,0.25
96,129,97,1,1,0.25,0.25
97,129,98,0,0,0.25,0.25
98,129,99,1,1,0.25,0.25
99,129,100,1,0,0.25,0.25
0,13,1,0,0,0.25,0.25
1,13,2,1,0,0.25,0.25
2,13,3,1,0,0.25,0.25
3,13,4,1,0,0.25,0.25
4,13,5,1,0,0.25,0.25
5,13,6,1,0,0.25,0.25
6,13,7,1,0,0.25,0.25
7,13,8,1,0,0.25,0.25
8,13,9,1,0,0.25,0.25
9,13,10,1,0,0.25,0.25
10,13,11,1,0,0.25,0.25
11,13,12,1,0,0.25,0.25
12,13,13,1,0,0.25,0.25
13,13,14,1,0,0.25,0.25
14,13,15,1,0,0.25,0.25
15,13,16,1,1,0.25,0.25
16,13,17,1,1,0.25,0.25
17,13,18,1,0,0.25,0.25
18,13,19,1,1,0.25,0.25
19,13,20,1,0,0.25,0.25
20,13,21,1,0,0.25,0.25
21,13,22,1,0,0.25,0.25
22,13,23,1,0,0.25,0.25
23,13,24,1,0,0.25,0.25
24,13,25,1,0,0.25,0.25
25,13,26,0,1,0.25,0.25
26,13,27,0,0,0.25,0.25
27,13,28,1,0,0.25,0.25
28,13,29,0,0,0.25,0.25
29,13,30,1,1,0.25,0.25
30,13,31,1,0,0.25,0.25
31,13,32,1,0,0.25,0.25
32,13,33,1,1,0.25,0.25
33,13,34,1,0,0.25,0.25
34,13,35,1,0,0.25,0.25
35,13,36,0,0,0.25,0.25
36,13,37,1,0,0.25,0.25
37,13,38,1,0,0.25,0.25
38,13,39,1,0,0.25,0.25
39,13,40,0,0,0.25,0.25
40,13,41,1,0,0.25,0.25
41,13,42,1,0,0.25,0.25
42,13,43,0,0,0.25,0.25
43,13,44,1,0,0.25,0.25
44,13,45,1,1,0.25,0.25
45,13,46,1,0,0.25,0.25
46,13,47,1,0,0.25,0.25
47,13,48,1,1,0.25,0.25
48,13,49,1,1,0.25,0.25
49,13,50,1,0,0.25,0.25
50,13,51,1,0,0.25,0.25
51,13,52,1,0,0.25,0.25
52,13,53,1,0,0.25,0.25
53,13,54,1,1,0.25,0.25
54,13,55,0,0,0.25,0.25
55,13,56,1,0,0.25,0.25
56,13,57,1,0,0.25,0.25
57,13,58,0,1,0.25,0.25
58,13,59,0,1,0.25,0.25
59,13,60,1,0,0.25,0.25
60,13,61,1,0,0.25,0.25
61,13,62,1,0,0.25,0.25
62,13,63,1,0,0.25,0.25
63,13,64,0,0,0.25,0.25
64,13,65,1,1,0.25,0.25
65,13,66,1,0,0.25,0.25
66,13,67,1,1,0.25,0.25
67,13,68,0,0,0.25,0.25
68,13,69,0,0,0.25,0.25
69,13,70,1,0,0.25,0.25
70,13,71,1,0,0.25,0.25
71,13,72,1,0,0.25,0.25
72,13,73,1,0,0.25,0.25
73,13,74,1,0,0.25,0.25
74,13,75,0,0,0.25,0.25
75,13,76,1,1,0.25,0.25
76,13,77,0,0,0.25,0.25
77,13,78,1,0,0.25,0.25
78,13,79,1,1,0.25,0.25
79,13,80,1,0,0.25,0.25
80,13,81,1,1,0.25,0.25
81,13,82,1,0,0.25,0.25
82,13,83,1,0,0.25,0.25
83,13,84,1,0,0.25,0.25
84,13,85,1,0,0.25,0.25
85,13,86,0,0,0.25,0.25
86,13,87,1,0,0.25,0.25
87,13,88,1,1,0.25,0.25
88,13,89,0,0,0.25,0.25
89,13,90,1,0,0.25,0.25
90,13,91,0,1,0.25,0.25
91,13,92,1,0,0.25,0.25
92,13,93,1,0,0.25,0.25
93,13,94,1,1,0.25,0.25
94,13,95,1,0,0.25,0.25
95,13,96,1,0,0.25,0.25
96,13,97,1,0,0.25,0.25
97,13,98,0,1,0.25,0.25
98,13,99,1,0,0.25,0.25
99,13,100,1,1,0.25,0.25
0,130,1,0,0,0.25,0.25
1,130,2,1,1,0.25,0.25
2,130,3,1,0,0.25,0.25
3,130,4,1,0,0.25,0.25
4,130,5,1,0,0.25,0.25
5,130,6,1,0,0.25,0.25
6,130,7,1,0,0.25,0.25
7,130,8,1,0,0.25,0.25
8,130,9,1,0,0.25,0.25
9,130,10,1,1,0.25,0.25
10,130,11,1,1,0.25,0.25
11,130,12,0,0,0.25,0.25
12,130,13,1,0,0.25,0.25
13,130,14,1,0,0.25,0.25
14,130,15,1,0,0.25,0.25
15,130,16,1,0,0.25,0.25
16,130,17,1,0,0.25,0.25
17,130,18,1,0,0.25,0.25
18,130,19,1,0,0.25,0.25
19,130,20,0,0,0.25,0.25
20,130,21,0,0,0.25,0.25
21,130,22,1,1,0.25,0.25
22,130,23,1,0,0.25,0.25
23,130,24,1,0,0.25,0.25
24,130,25,1,1,0.25,0.25
25,130,26,1,0,0.25,0.25
26,130,27,1,0,0.25,0.25
27,130,28,1,0,0.25,0.25
28,130,29,1,1,0.25,0.25
29,130,30,1,0,0.25,0.25
30,130,31,1,1,0.25,0.25
31,130,32,0,0,0.25,0.25
32,130,33,1,0,0.25,0.25
33,130,34,1,0,0.25,0.25
34,130,35,0,0,0.25,0.25
35,130,36,1,0,0.25,0.25
36,130,37,1,0,0.25,0.25
37,130,38,1,0,0.25,0.25
38,130,39,0,0,0.25,0.25
39,130,40,1,0,0.25,0.25
40,130,41,0,0,0.25,0.25
41,130,42,1,0,0.25,0.25
42,130,43,1,0,0.25,0.25
43,130,44,1,1,0.25,0.25
44,130,45,1,0,0.25,0.25
45,130,46,1,0,0.25,0.25
46,130,47,1,1,0.25,0.25
47,130,48,1,0,0.25,0.25
48,130,49,1,1,0.25,0.25
49,130,50,1,1,0.25,0.25
50,130,51,1,0,0.25,0.25
51,130,52,1,0,0.25,0.25
52,130,53,1,1,0.25,0.25
53,130,54,0,0,0.25,0.25
54,130,55,1,0,0.25,0.25
55,130,56,1,0,0.25,0.25
56,130,57,0,1,0.25,0.25
57,130,58,1,0,0.25,0.25
58,130,59,0,1,0.25,0.25
59,130,60,0,0,0.25,0.25
60,130,61,1,0,0.25,0.25
61,130,62,1,0,0.25,0.25
62,130,63,0,0,0.25,0.25
